X_name,FGL,GLON,GLAT,ra,dec,Class,CT,Class_prob,Class_prob_e,r0,significance,Fb,HR_hms,HR_ms,HR_hm,Fs,e_Fs,Fm,e_Fm,Fh,e_Fh,P_intra,P_inter,p_any,p_i,Gmag,BPmag,RPmag,e_Gmag,e_BPmag,e_RPmag,RPlx,PM,epsi,sepsi,ruwe,rgeo,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,W1mag,W2mag,W3mag,e_W1mag,e_W2mag,e_W3mag,ebv,nH_from_AV,nH
2CXO J205607.8+434354,J2056.4+4351c,84.7366738116524,-1.0123565489341773,314.0327726228979,43.73178345078312,NS,0.3528476650607868,0.4856921587608906,0.244520037119244,2.87375960752346,3.294117647058884,1.0525050395536975e-14,0.9267777695871507,-0.08590211044498383,0.9658551235108153,2.092174110146432e-16,1.5806598004520378e-16,1.761164215697866e-16,1.3305783033293624e-16,1.0139716562952546e-14,3.3998216791094764e-15,0.35122266916447,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.700766655483014,1.850295235671413,21.910407000848434
2CXO J205612.5+434532,J2056.4+4351c,84.76649122973501,-1.0057182540919176,314.05252263144024,43.75878898810674,YSO,4.26758159356425,0.8606098741529525,0.1127540876520739,1.1546836284599309,5.774679776889739,1.4093383776275451e-14,0.4936737105255794,0.8161253846258646,0.5292676254438442,3.280254513317182e-16,2.478267185941296e-16,3.239899905458555e-15,8.736540956247139e-16,1.0525458419485179e-14,2.8853840415085387e-15,0.36880478652462,,0.9968357,0.5677901,17.204502,19.269026,15.828573,0.003268,0.028708,0.005139,12.4453,0.003877,0.0008169999999999,20.91,1.456,835.458801,13.102,11.84,11.059,0.054,0.067,0.043,10.166,9.66,,0.014,0.01,,2.702578054982221,1.8515362254683199,21.91008097436195
2CXO J205613.0+434109,J2056.4+4351c,84.71183580308306,-1.0539018823926636,314.0542724991449,43.685944541970414,NS,0.3277081958361744,0.4700484027105518,0.2231966872979948,2.436245940342106,4.66666666666682,1.07896679027998e-14,0.7791300587277968,-0.46390290014276664,0.9355896481735128,8.721616236792065e-16,8.32517913511981e-16,3.193950343397772e-16,2.787357140435676e-16,9.598111244780816e-15,3.0994737936586177e-15,0.908600902443508,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.669308517339079,1.8287432652290034,21.90760185190247
2CXO J205618.0+434811,J2056.4+4351c,84.81095351315649,-0.9894741979463614,314.0753143313648,43.80316674498523,AGN,0.7835389962310525,0.4090706679574056,0.1111048628271343,1.6737366226002797,6.137015515991571,1.1098921564746188e-14,0.0312576514608115,0.7040269712655938,0.11088643759527662,7.955751566429361e-16,6.629792972024551e-16,4.5804225147992956e-15,9.831760027933264e-16,5.722923893303954e-15,1.995328375732816e-15,0.32169850119578,,0.99738896,0.3625335,,,,,,,,,,,,,,,,,,,10.858,10.68,9.729,0.023,0.02,0.076,2.7072592502465955,1.8547433123439427,21.910084984193208
2CXO J205619.5+434539,J2056.4+4351c,84.78159531516715,-1.0204475278250649,314.081605910358,43.76073618339433,YSO,3.862301079761078,0.8272797676669894,0.1103696052135039,0.961922180757566,5.501479954185674,1.0749946117212518e-14,0.2485801629724482,0.38729233066748514,0.41098475403889484,1.2373206713643265e-15,5.29932931130188e-16,2.8015407083610697e-15,7.201483285055868e-16,6.711084737487121e-15,2.3230677937455503e-15,0.953787438551731,,0.99700797,1.0,18.479076,20.508862,17.133305,0.004146,0.093747,0.013838,10.3873,0.003568,0.000716,3.836,1.077,675.950134,14.272,13.075,12.318,0.029,0.036,0.027,11.734,11.397,10.555,0.014,0.009,0.441,2.69138793841496,1.8438698766080894,21.90841546455241
2CXO J205622.7+434328,J2056.4+4351c,84.7602868875102,-1.0513750501111496,314.0950641527598,43.72446117087403,YSO,1.0103310545613549,0.4702420135527589,0.1184780729746505,0.608682414591872,6.723490123550561,2.1813456692894562e-14,0.7434966783581767,0.994295959934423,0.7441346414843303,7.978845608028655e-18,6.028102749890869e-18,2.7896332035007298e-15,7.910113066395019e-16,1.90158446437858e-14,3.3565920737965e-15,0.76408362493137,,0.9992692,1.0,19.835432,21.169571,18.274456,0.005071,0.12042,0.021275,1.8471,0.0045899999999999,0.001612,2.946,1.075,2732.2793,13.718,11.72,10.782,0.024,0.026,0.025,10.385,10.084,10.565,0.012,0.008,0.247,2.671312055521835,1.8301158892380092,21.906450616082626
2CXO J205627.1+434558,J2056.4+4351c,84.80057174016834,-1.0344443970028505,314.1133975232082,43.766097265105614,YSO,14.577721190967432,0.9776960309777348,0.0386586702386307,0.7172825676352322,5.411764705882458,7.363914051937749e-15,-0.1433637360529086,0.5170091297256372,-0.00615491301001487,1.016651380866148e-15,4.1992122253167006e-16,3.1931647603318804e-15,7.741005479592504e-16,3.15409791073972e-15,1.2342122259416498e-15,0.921725293342703,,0.998648,1.0,18.557032,20.804884,17.126125,0.00548,0.113911,0.014573,10.8931,0.003431,0.000651,2.857,0.999,652.691223,13.874,12.455,11.664,0.034,0.033,0.026,10.994,10.532,8.364,0.012,0.008,0.024,2.681526449166984,1.8371137703243008,21.906708268329037
2CXO J205627.6+434536,J2056.4+4351c,84.79677771791457,-1.0395769771816563,314.11539750822857,43.75988059657152,YSO,1.5055235714806838,0.5769215876089061,0.1218073307411473,0.88571681808205,3.757575757575803,6.206080196566583e-15,0.2829481395822661,-0.14631684058255945,0.6147708911057078,1.275300798610356e-15,8.19836227678065e-16,9.49739876814506e-16,4.383414816067e-16,3.9810395211417205e-15,1.4624226812357505e-15,0.649133145575,,0.99787194,1.0,21.111216,,19.602562,0.043819,,0.070945,,0.0,0.0126769999999999,3.394,,,16.141,14.401,13.503,0.085,0.045,0.038,13.304,13.053,,0.019,0.019,,2.678525618538873,1.8350579012609822,21.906393919352887
2CXO J205629.9+434253,J2056.4+4351c,84.76692747009473,-1.074127309347208,314.1249807427347,43.71475280989591,YSO,1.0888116221165682,0.4537754114230397,0.1823215807671179,0.961922180757566,3.5294117647055767,7.851084304807552e-15,0.7692269163062401,0.9823848940922061,0.7710267631251068,7.978845608028655e-18,6.028102749890869e-18,8.979306220720304e-16,4.584106713786873e-16,6.945174837127493e-15,2.415449347730173e-15,0.01222711275593,,0.99714625,1.0,,,,,,,,,,,,,16.658,14.668,13.483,0.137,0.065,0.037,13.068,12.669,10.436,0.012,0.01,,2.6557445627614427,1.8194505999478645,21.904354182989174
2CXO J205629.9+435107,J2056.4+4351c,84.8713019641113,-0.9852421459279095,314.12510598506395,43.851833365912,NS,1.784482276584458,0.7355179090029041,0.2026815099974545,1.261663299709313,9.01030738844988,2.9051301168456424e-14,0.2873349164314399,0.5127228290018577,0.4097218292517365,2.5221281175076e-15,8.730443483679999e-16,7.8297958699891e-15,1.3109770596784997e-15,1.8699377180959722e-14,3.710791615936193e-15,0.37697435703935,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.700378608879482,1.8500293849433334,21.90859351453616
2CXO J205631.4+434447,J2056.4+4351c,84.79388651319299,-1.0570733259000906,314.13123078606094,43.74632780413303,YSO,4.1181560094285095,0.7600580832526621,0.1010602538965757,0.3760243101627759,6.4282543855780485,1.773165533245384e-14,0.6933371023600211,0.9941306563671065,0.6940994089453453,7.978845608028655e-18,6.028102749890869e-18,2.7108415564938105e-15,7.431333301061048e-16,1.5012834930352002e-14,3.112416997756001e-15,0.79836772552548,,0.999507,1.0,20.566784,21.213612,18.971956,0.007973,0.188875,0.050383,3.7166,0.004407,0.002607,2.351,1.101,465.478668,14.811,12.866,11.886,0.042,0.037,0.033,11.19,10.538,,0.015,0.01,,2.6677385720014746,1.82766769567821,21.90502752289256
2CXO J205636.8+434822,J2056.4+4351c,84.84992661592447,-1.0307008312775705,314.1538141800269,43.806069450138,NS,0.6905005699588288,0.5338044530493707,0.2526452082649122,0.6806572425482531,5.14285714285727,1.4267083136861612e-14,0.7904753962933639,0.755255379833782,0.8137273903014663,1.8290407554371482e-16,1.3818597512926772e-16,1.3117483946065645e-15,4.9329920840393125e-16,1.2772430666711332e-14,2.8404218065162508e-15,0.1740810148341099,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.6813716151796503,1.8370076935595785,21.905584785413385
2CXO J205638.0+435133,J2056.4+4351c,84.8927094792856,-0.9989311330148557,314.1588142642192,43.85923055701392,NS,0.4060758851227816,0.50702807357212,0.2447708471651875,0.8290321355854618,10.245502463135258,6.64178981570896e-14,0.8461258785370896,0.8754619827526601,0.8550128639597768,3.181945010707875e-16,2.4039933107301693e-16,4.7918033630968175e-15,1.0328804822386392e-15,6.1307900292922e-14,6.823218237954999e-15,0.35388999590805,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.6917068178523897,1.8440883409106723,21.906859275099695
2CXO J205640.6+433826,J2056.4+4351c,84.7312733938828,-1.1467741244794787,314.16939719006467,43.6404805470054,AGN,1.1406617541451818,0.6401258470474347,0.1537442367984069,1.526071519239315,3.636363636363992,1.0022554989298455e-14,0.8473045172993569,0.05383616113877528,0.916527051968828,3.620020179264748e-16,2.734963761590798e-16,4.03197418065858e-16,3.64797663964345e-16,9.257355553306122e-15,2.624959045890776e-15,0.31306359694948,,0.9925535,1.0,,,,,,,,,,,,,,,,,,,14.941,13.244,,0.013,0.009,,2.5981848985950022,1.7800164740274362,21.89910427479761
2CXO J205641.7+434718,J2056.4+4351c,84.84591893006562,-1.053379280697926,314.1741057747593,43.78829720909619,YSO,1.8921696057604749,0.6504453049370764,0.1414227100105003,0.4806186449081969,3.2222222222219963,4.0564098355289005e-15,0.3355166018860238,0.15956435312119985,0.5522293729309634,5.663311307474616e-16,3.657062823513623e-16,7.813773650801377e-16,4.354504302794222e-16,2.7087013397013004e-15,1.283069055648e-15,0.81408263187556,,0.9988546,1.0,20.970739,21.962521,19.665174,0.019148,0.292028,0.166108,,0.0,0.00518,2.009,,,15.868,14.371,13.815,0.079,0.049,0.053,13.499,13.209,10.12,0.015,0.011,,2.6702240054121655,1.8293704661078747,21.903861006651034
2CXO J205642.0+435426,J2056.4+4351c,84.93703962404842,-0.9768829078666791,314.1754809827788,43.90725554211813,LM-STAR,1.133196663001782,0.5486156824782188,0.1524277704978259,3.4813494914807666,3.235294117646942,1.2686421619186335e-14,0.461442576985014,-0.09669210379801765,0.7146197617004719,1.8732506071629e-15,1.8732506071629e-15,1.5429326600923996e-15,6.048242035369477e-16,9.270238351931038e-15,4.74291264517405e-15,0.00211486360968,,0.942074,1.0,16.7043,17.904491,15.621838,0.00303,0.00994,0.005512,7.0106,0.000948,9.2e-05,0.4751,1.04,2969.5708,13.93,13.23,13.022,0.029,0.035,0.028,12.748,12.812,11.191,0.013,0.01,0.229,2.692612714470268,1.8447089706835804,21.907232499400617
2CXO J205643.9+434600,J2056.4+4351c,84.83385042356058,-1.0725064912275655,314.183397384711,43.76669997823937,YSO,0.2746339220653943,0.5214230396902226,0.1399017101384613,0.3184246878516041,7.088297543982748,1.248940163381158e-14,-0.3771679400990596,-0.3500152554501388,0.16373579788881584,5.805066786822344e-15,1.1390702077622662e-15,2.79493497373072e-15,6.556020308751499e-16,3.889399873258519e-15,1.987889773894674e-15,0.14024208783291,,0.99952155,1.0,16.978031,19.398405,15.581783,0.003325,0.03204,0.006033,19.5305,0.003616,0.000484,9.805,1.01,728.159485,13.289,12.544,12.209,0.023,0.029,0.022,11.958,11.828,9.985,0.01,0.008,,2.66007508255852,1.8224174390608423,21.902637795075194
2CXO J205644.0+434945,J2056.4+4351c,84.88148972497515,-1.0319031043075253,314.18348082856795,43.82928886732008,YSO,1.969200096986744,0.6076379477250726,0.1316481561138901,0.7915139176498361,4.4571428571430864,7.630174252836078e-15,0.2147302009805781,0.2384978003544485,0.4282477725225422,1.140681825836256e-15,6.77279834090265e-16,1.855190875167621e-15,5.963113527324502e-16,4.634301551832201e-15,1.7378630819371e-15,0.2235700772535199,,0.99748605,1.0,20.00728,21.459663,18.614599,0.005775,0.177182,0.031972,3.6042,0.004193,0.001493,1.992,1.064,1127.94373,15.51,14.089,13.718,0.07,0.057,0.069,,,,,,,2.6793206051308402,1.8356025465751387,21.904570537305293
2CXO J205646.4+434518,J2056.4+4351c,84.82983777622705,-1.0858278501741652,314.1938140099218,43.75499719084033,YSO,2.5590032282298973,0.7545208131655372,0.1027027574984612,0.4109674948622963,4.062499999999806,1.0997489485411298e-14,0.9970979392638244,0.0,0.998547916123011,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,1.098153179419524e-14,2.7453829485488493e-15,0.53769521225633,,0.99944293,1.0,,,,,,,,,,,,,,,,,,,13.0,10.174,7.628,0.012,0.008,0.023,2.652720037477414,1.8173784976757763,21.90165393381246
2CXO J205646.6+434602,J2056.4+4351c,84.83947719810959,-1.0782669774840836,314.1945223634551,43.7672360790938,YSO,5.371145193950387,0.8280735721200387,0.0744375968325698,0.2872181781040182,12.605083417971068,4.20416892448561e-14,-0.2281991621980207,-0.07589358992212075,0.15254861771321165,1.3888594023441002e-14,1.884242685036e-15,1.1929189730519902e-14,1.4377231976727085e-15,1.62239054908952e-14,2.8915527378535e-15,0.39401853296693,,0.9998584,1.0,16.372292,18.325411,15.058175,0.003905,0.020123,0.008355,34.3081,0.003605,0.000167,1.991,1.031,669.220154,12.834,11.986,11.677,0.029,0.031,0.026,11.114,10.479,7.973,0.014,0.009,0.041,2.6573781538134766,1.8205697731776131,21.902010153198347
2CXO J205646.7+434609,J2056.4+4351c,84.84107155359641,-1.0771821254804697,314.1948140329252,43.769152745495305,YSO,3.065208927209534,0.7643272023233301,0.0958112920673296,0.2981514411056762,9.948234948579053,2.4131413140249376e-14,-0.383919882911807,-0.17519710908220967,0.038211281586240764,9.811703754859259e-15,1.6248694346017996e-15,6.886267468915921e-15,1.0937086481923497e-15,7.433441916474197e-15,1.941031999744142e-15,0.965801056781168,,0.9998472,1.0,16.899496,18.37611,15.502671,0.006683,0.025953,0.019863,13.6579,0.003902,0.000902,32.65,1.855,724.400024,13.226,12.18,11.783,0.027,0.029,0.02,11.739,11.376,,0.013,0.009,,2.6580311711767415,1.8210171553731858,21.90205497329612
2CXO J205647.0+434929,J2056.4+4351c,84.88400304117026,-1.0416958665598048,314.1960641288855,43.82483885567734,LMXB,0.2227293326956979,0.3392739593417231,0.144666669355418,0.9047067380280704,3.111111111111179,3.426801922648898e-15,0.2125897995482699,0.446598541557742,0.3608373649496468,3.733106212616773e-16,2.8197223100013533e-16,9.75838773148994e-16,4.414508735674e-16,2.0776525282382264e-15,1.3164435959860096e-15,0.3778715262155799,,0.9987324,0.51985943,20.43309,21.709705,18.805937,0.008226,0.185275,0.043273,2.1758,0.003101,0.0035099999999999,6.927,1.199,3478.81812,,,,,,,,,,,,,2.6751730389837194,1.8327610490077462,21.903715044742235
2CXO J205648.8+434640,J2056.4+4351c,84.8517198308956,-1.0765146130412153,314.2036890302712,43.77768051511141,YSO,2.54471159049644,0.7217134559535334,0.0997237812240896,0.3016525846622095,12.404120700213564,4.887662792659951e-14,0.3726451834667996,0.6909707026299038,0.44256297147493684,2.3689404050282453e-15,6.60375979253337e-16,1.2962553567798423e-14,1.5755102726955888e-15,3.3545133953772844e-14,4.098155849490927e-15,0.01925156619445,,0.99979496,1.0,17.90238,20.811243,16.304939,0.003258,0.222925,0.007106,7.5348,0.003027,0.000878,10.69,1.022,1133.59497,12.145,10.365,9.581,0.025,0.031,0.023,9.244,9.019,10.286,0.009,0.007,0.127,2.658984517623542,1.8216702930238886,21.90181527557718
2CXO J205649.6+434933,J2056.4+4351c,84.88995832070091,-1.0469279513556773,314.2069391091493,43.82596662342899,YSO,0.4230135152963751,0.3038141335914811,0.1623315236167576,1.048329281205763,4.514285714285528,1.054768638581466e-14,0.753382553615735,0.6456988507351598,0.7925391575039576,2.3040588877380297e-16,1.7407410043262787e-16,1.0702158520920416e-15,4.945799513247727e-16,9.247064644948816e-15,2.4935140391081078e-15,0.7039454527213,,0.99718606,1.0,,,,,,,,,,,,,17.318,14.995,13.974,0.225,0.066,0.047,13.792,13.441,,0.014,0.012,,2.6729516869536267,1.8312392007319298,21.903125941187906
2CXO J205651.3+434632,J2056.4+4351c,84.8549350469778,-1.083700684747395,314.2141473387883,43.775455505469154,YSO,3.009962104910591,0.8460116166505324,0.119586528712137,0.3966034314442974,3.696969696969631,6.008617925617761e-15,0.862001433664453,0.9615097360622643,0.8644772736146726,7.978845608028655e-18,6.028102749890869e-18,4.0661148408863047e-16,3.108636665802334e-16,5.594027595921101e-15,1.6981869487618002e-15,0.933027201272453,,0.9994351,1.0,,,,,,,,,,,,,18.53,16.127,14.085,,0.165,0.052,12.682,11.368,9.656,0.01,0.008,0.056,2.6557253163751575,1.8194374142486205,21.901141102581917
2CXO J205651.5+434224,J2056.4+4351c,84.80300078105043,-1.1287165870093991,314.2148138828943,43.70673606043631,NS,0.6876050832500268,0.4866795740561471,0.1984374790215763,0.4645366313148958,4.833333333333348,1.6442544933094154e-14,0.9765671874482688,-0.9171663884525149,0.9990184639753393,1.8466869103727904e-16,1.395191609097459e-16,7.978845608028655e-18,6.028102749890869e-18,1.6249897396448845e-14,3.546363315937733e-15,0.7989179448696699,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.6248618549134317,1.7982928568011922,21.898805616214922
2CXO J205651.7+434252,J2056.4+4351c,84.8092385391513,-1.124059476862515,314.21552222850164,43.71450272643101,LM-STAR,12.809451938376748,0.9596321393998064,0.0420923243865151,0.4183231786948835,6.440574182946851,8.149902822889988e-15,-0.7984896923545638,-0.45535543186524213,-0.4169929357731287,5.332973962347244e-15,1.1718988107384044e-15,1.9957841479822578e-15,5.659123302248517e-16,8.211447125604853e-16,7.445128435030603e-16,0.1613351298034999,,0.9997026,1.0,14.655795,15.354826,13.84032,0.003149,0.006041,0.005232,110.8504,0.017466,7.8e-05,2.089,1.13,452.241974,12.832,12.213,12.048,0.025,0.029,0.023,11.947,12.08,12.472,0.01,0.008,,2.628704450107252,1.8009254187684782,21.899033179577284
2CXO J205655.0+434856,J2056.4+4351c,84.89253249866228,-1.0659267768810168,314.2292723794636,43.81557771389556,YSO,6.086649088060667,0.8453920619554695,0.0733214372061858,1.1062523590182267,3.055555555555636,3.729388668686477e-15,-0.2751848076216232,0.18780109364288827,-0.021939616653035544,9.656354164613501e-16,9.656354164613501e-16,1.4121944695512633e-15,5.217319721274734e-16,1.3515587826738638e-15,9.8767757195396e-16,0.2861943377761,,0.99593407,1.0,,,,,,,,,,,,,16.314,13.928,12.859,0.098,0.042,0.029,12.581,12.038,9.671,0.012,0.01,,2.665478385970504,1.8261192422283923,21.9015338458971
2CXO J205655.1+435135,J2056.4+4351c,84.92657401352989,-1.0375738293266474,314.23006412291846,43.85987215789427,NS,0.661065595166627,0.6193804453049371,0.243142785682912,1.6441697849776318,3.875000000000034,1.5907525427651543e-14,0.5105602579881291,-0.426271764869455,0.8299141733733849,2.7761578129350123e-15,2.511761830750755e-15,1.1167297577435122e-15,5.432739361995549e-16,1.2014637856973016e-14,3.2936184777320603e-15,0.06996990444335,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.6754610385302326,1.8329583574970625,21.902811857973088
2CXO J205655.3+434027,J2056.4+4351c,84.78580292235235,-1.1585971998237368,314.23077212718886,43.67424993478729,NS,0.5277807148691298,0.4815295256534366,0.2075306630689187,1.0002471103849246,3.470588235293912,8.633358713125068e-15,0.9963032484236296,0.0,0.9981499143850865,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,8.61740102190901e-15,2.636833090056008e-15,0.8329812449818,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.6026612562137377,1.7830832266320318,21.896722670488543
2CXO J205656.1+434748,J2056.4+4351c,84.88055252843805,-1.080838252865787,314.2341890030839,43.79678326484547,AGN,1.768762802362286,0.7249564375605034,0.1341879937778281,0.3966034314442974,5.786961038431226,2.4619071054152105e-14,0.8739055563687985,0.9897190690737874,0.8745130711833219,7.978845608028655e-18,6.028102749890869e-18,1.5441851880371362e-15,6.723089648425829e-16,2.3066907020506936e-14,4.476010210247477e-15,0.999998364584037,,0.99964356,1.0,,,,,,,,,,,,,17.149,16.701,14.292,,,0.063,12.691,11.201,9.256,0.012,0.009,0.051,2.6588268778364674,1.8215622940057639,21.90066875567269
2CXO J205656.2+434637,J2056.4+4351c,84.86563042220439,-1.0938741799402756,314.2344806341778,43.7769721534137,AGN,0.1238407124387083,0.5100096805421104,0.1426992687491605,0.3630348217917828,4.8235294117647385,2.058819942027904e-14,0.97895266278429,0.9263480029163668,0.9797198925476766,7.978845608028655e-18,6.028102749890869e-18,2.0868454232342235e-16,1.5766339207938988e-16,2.0371536032347592e-14,4.476560174074819e-15,0.992979803769091,,0.999808,1.0,,,,,,,,,,,,,,,,,,,13.6,11.499,10.101,0.012,0.008,,2.6518960177678266,1.8168139617727381,21.90002110225405
2CXO J205656.4+434313,J2056.4+4351c,84.82294466990982,-1.131123792103764,314.2352721993485,43.72032770825003,AGN,0.3932566579922886,0.5448402710551792,0.1528596871580797,0.5304660986654958,3.58823529411774,4.966395611745078e-15,0.9935737333617488,0.0,0.9967816962613876,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,4.950437920529021e-15,1.5301353572544502e-15,0.9994844534606449,,0.99948126,1.0,,,,,,,,,,,,,,,,,,,14.957,13.534,,0.009,0.011,,2.6270964018607454,1.799823744914797,21.898087773993467
2CXO J205656.5+434248,J2056.4+4351c,84.81792501352706,-1.1358119097190509,314.235688853094,43.71346659677285,NS,0.1377889077568053,0.3308615682478219,0.1426008863746122,0.3016525846622095,11.52878003505584,1.1753196525662938e-13,0.996610443354598,0.9198873387714411,0.9967459956529281,7.978845608028655e-18,6.028102749890869e-18,1.9121178133333002e-16,1.8058890459259002e-16,1.17332774629688e-13,1.0375134818655004e-14,0.9999999999999946,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.6235201338658287,1.7973736437114791,21.897826508001828
2CXO J205656.6+434910,J2056.4+4351c,84.89852465181308,-1.067132769340579,314.2359390394642,43.81934715221645,YSO,1.7177039780510168,0.6648209099709583,0.1198876729943194,0.6264936406966886,5.702452812559217,1.3349685508737538e-14,0.3225366135239634,0.4901377583781529,0.4475360568292943,1.1527887329788449e-15,5.735081171489114e-16,3.3691728435908567e-15,9.085131453325509e-16,8.827723932167835e-15,2.6099365176211724e-15,0.2724487556291399,,0.9986132,1.0,18.589434,21.002846,17.13028,0.006857,0.132596,0.016603,7.8368,0.00385,0.000896,4.896,1.061,790.033936,13.87,12.546,11.99,0.026,0.029,0.023,11.825,11.577,9.929,0.013,0.008,,2.665219461825068,1.825941853296354,21.901269385131435
2CXO J205657.0+434812,J2056.4+4351c,84.88726366640624,-1.0783841535063452,314.2376473413317,43.80347770612909,YSO,2.983182805075482,0.7114714424007745,0.0776493522609268,0.4887681268591391,5.411764705882352,1.5207300664981892e-14,0.8937126381383096,-0.9802545837864197,0.9988923737029366,8.001930887511998e-16,6.09670924762815e-16,7.978845608028655e-18,6.028102749890869e-18,1.4399128730622662e-14,2.9237263172489187e-15,0.9978102518249456,,0.9995275,1.0,,,,,,,,,,,,,18.747,17.866,14.804,,,0.093,12.671,10.47,7.435,0.014,0.008,0.023,2.6602716564537436,1.8225521118364598,21.90068109908287
2CXO J205658.2+434917,J2056.4+4351c,84.90334399992125,-1.0695783304574262,314.2428556959611,43.82141936807801,YSO,0.2916832163805705,0.261568247821878,0.1252333459139647,0.4257866623479316,10.575036591970422,4.5077263369963455e-14,0.6760037558697892,0.6991153152955284,0.7178706284911383,1.0985949770192485e-15,4.59873312672657e-16,6.2038370367489945e-15,1.1388224172632573e-15,3.7774831356195205e-14,4.8964588220095e-15,0.9999999999901804,,0.9992994,1.0,,,,,,,,,,,,,15.194,13.363,12.558,0.045,0.036,0.026,12.187,11.881,,0.011,0.008,,2.6644945319104325,1.8254452038118374,21.90093924902833
2CXO J205658.3+433955,J2056.4+4351c,84.78476183366831,-1.1711464236707385,314.2430220870118,43.66530270136457,NS,0.0287081835293727,0.3577637947725072,0.1886424737770301,1.1256084051895632,3.4117647058822915,1.8211819144346244e-14,0.9578646046039228,-0.9584089724381553,0.999105315842302,3.7570225465641263e-16,2.8384705077581784e-16,7.978845608028655e-18,6.028102749890869e-18,1.7828138044081802e-14,5.051305779156501e-15,0.14407112067671,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.594340438712016,1.7773826345616024,21.895681832054304
2CXO J205658.8+434016,J2056.4+4351c,84.7903726490675,-1.1685296086112589,314.24531375959583,43.67126658811205,LM-STAR,4.799844524903606,0.8991287512100677,0.0991778992209693,1.4082948135363529,3.411764705882512,4.076612536685152e-15,-0.6475634870151031,-0.42351981246210757,-0.14801504440209956,2.3902598636951e-15,8.681596733187704e-16,9.67979119380137e-16,4.8156602013334035e-16,7.183735536099151e-16,6.85720210263998e-16,0.73206274965929,,0.9973047,1.0,14.493698,14.988542,13.833752,0.002765,0.0032,0.003927,118.4603,0.002592,0.0,0.0,0.997,515.250244,13.001,12.512,12.421,0.022,0.029,0.023,12.398,12.641,,0.011,0.01,,2.5975447023730944,1.7795778755958072,21.895766233698122
2CXO J205659.3+434753,J2056.4+4351c,84.88764822933862,-1.087196761175116,314.2472723124823,43.79804158613753,YSO,2.164001525487288,0.7445982575024201,0.1700685517189537,0.5647957877263176,3.02857142857154,4.315735787971809e-15,0.2121119441076526,-0.233869124603376,0.6012844000473874,1.0488864412482203e-15,4.492283036219678e-16,6.512718986168479e-16,3.629445145912547e-16,2.6155774481067404e-15,2.092461958485375e-15,0.913285040972893,,0.9994027,1.0,17.450865,19.232891,16.213367,0.00627,0.064785,0.013926,17.6594,0.003496,0.000463,5.4,1.045,694.107849,14.286,13.485,13.174,0.031,0.033,0.033,12.86,12.394,10.293,0.012,0.009,,2.6567423760604103,1.820134201838987,21.899961385012443
2CXO J205659.5+434637,J2056.4+4351c,84.87204944998606,-1.1014886492310094,314.2482722731521,43.77689991849885,YSO,4.470513821516631,0.7919167473378509,0.1099806397703416,0.3966034314442974,6.936887693557945,2.3348699391880208e-14,0.7219020832116504,0.8219884719281381,0.743479664368048,2.889672109867941e-16,2.183178024431242e-16,2.9576451193128504e-15,7.579486670991305e-16,2.010208706158056e-14,3.877003226358059e-15,0.44348422324074,,0.9997554,0.5230134,,,,,,,,,,,,,15.625,12.882,11.634,0.058,0.033,0.022,11.162,10.644,,0.01,0.008,,2.6491778251886196,1.814951728036723,21.899228804685535
2CXO J205700.3+434207,J2056.4+4351c,84.81676590082346,-1.1521022026602137,314.25177213411763,43.70199713758468,YSO,6.532977342463969,0.8859341723136496,0.086817791931436,0.5822321545856013,3.588235294117521,4.4672210855449205e-15,0.7572738268319371,0.9705662228461055,0.7604180867310182,7.978845608028655e-18,6.028102749890869e-18,5.341768937869703e-16,2.9851061711625006e-16,3.925065346149921e-15,1.47189950480625e-15,0.1964310635584,,0.99954677,1.0,,,,,,,,,,,,,15.578,13.711,12.757,0.055,0.032,0.028,11.986,11.118,9.744,0.012,0.008,0.292,2.6140404361326786,1.7908791027944984,21.8964936761781
2CXO J205700.3+435027,J2056.4+4351c,84.92226187753778,-1.0617039861356754,314.2516057129226,43.84091102679589,NS,0.6003709284431694,0.5240755082284608,0.2475882547807665,1.3495533638331578,4.2580645161290285,1.671855687104377e-14,0.878860321510113,0.5726115290711217,0.9034981074333707,2.163953951548679e-16,1.6348902343519263e-16,7.962449069317002e-16,4.727704134907002e-16,1.5705916568957203e-14,3.8660717708205e-15,0.35648103966375,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.6678174062559257,1.8277217050259347,21.90103309645808
